community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.37.p	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.2.p	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.2.p	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_ala__D_e	1.0	0.13	1	0.13
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_anhgm_e	1.0	0.28	1	0.28
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_fum_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_g3pg_e	1.0	0.14	1	0.14
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_h2s_e	1.0	0.03	1	0.03
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_mal__L_e	1.0	0.2	1	0.2
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_murein5p4p_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_rib__D_e	1.0	0.17	1	0.17
all	M11	wgs_S2772Nr3_bin.33.p	wgs_S2772Nr3_bin.10.p	M_udcpdp_e	1.0	0.09	1	0.09
all	M11	wgs_S2772Nr3_bin.40.s	wgs_S2772Nr3_bin.10.p	M_ala__D_e	1.0	0.04	1	0.04
all	M11	wgs_S2772Nr3_bin.40.s	wgs_S2772Nr3_bin.10.p	M_glyc_e	1.0	0.03	1	0.03
all	M11	wgs_S2772Nr3_bin.40.s	wgs_S2772Nr3_bin.10.p	M_h2s_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.40.s	wgs_S2772Nr3_bin.10.p	M_murein5p5p_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.40.s	wgs_S2772Nr3_bin.10.p	M_orn_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.40.s	wgs_S2772Nr3_bin.10.p	M_ser__D_e	1.0	0.03	1	0.03
all	M11	wgs_S2772Nr3_bin.40.s	wgs_S2772Nr3_bin.10.p	M_udcpdp_e	1.0	0.03	1	0.03
all	M11	wgs_S2772Nr3_bin.30.p	wgs_S2772Nr3_bin.10.p	M_12ppd__S_e	1.0	0.32	1	0.32
all	M11	wgs_S2772Nr3_bin.30.p	wgs_S2772Nr3_bin.10.p	M_fum_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.30.p	wgs_S2772Nr3_bin.10.p	M_glyald_e	1.0	0.19	1	0.19
all	M11	wgs_S2772Nr3_bin.30.p	wgs_S2772Nr3_bin.10.p	M_glyc_e	1.0	0.2	1	0.2
all	M11	wgs_S2772Nr3_bin.30.p	wgs_S2772Nr3_bin.10.p	M_h2s_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.41.p	wgs_S2772Nr3_bin.10.p	M_LalaDgluMdap_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.41.p	wgs_S2772Nr3_bin.10.p	M_ala__D_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.41.p	wgs_S2772Nr3_bin.10.p	M_lac__L_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.41.p	wgs_S2772Nr3_bin.10.p	M_rib__D_e	1.0	0.68	1	0.68
all	M11	wgs_S2772Nr3_bin.41.p	wgs_S2772Nr3_bin.10.p	M_ser__D_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.41.p	wgs_S2772Nr3_bin.10.p	M_udcpdp_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_acald_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_ala__D_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_fum_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_h2s_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_mal__L_e	1.0	0.21	1	0.21
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_man1p_e	1.0	0.89	1	0.89
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_orn_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_ptrc_e	1.0	0.01	1	0.01
all	M11	wgs_S2772Nr3_bin.32.p	wgs_S2772Nr3_bin.10.p	M_rib__D_e	1.0	0.11	1	0.11
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.50.p	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.50.p	M_etoh_e	0.01	0.15	1	0.0015
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.50.p	M_for_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.50.p	M_no2_e	0.01	0.04	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.33.p	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.33.p	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.33.p	M_no2_e	0.01	0.04	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.33.p	M_uaagmda_e	0.01	0.06	1	0.0006
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.19.s	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.19.s	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.40.s	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.40.s	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.40.s	M_etoh_e	0.01	0.15	1	0.0015
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.40.s	M_no2_e	0.01	0.04	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.40.s	M_ser__D_e	0.01	0.04	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.30.p	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.30.p	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.30.p	M_etoh_e	0.01	0.15	1	0.0015
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.30.p	M_glyc3p_e	0.01	0.83	1	0.0083
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.30.p	M_no2_e	0.01	0.04	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.32.p	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.32.p	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.32.p	M_uaagmda_e	0.01	0.06	1	0.0006
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.31.s	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.31.s	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.31.s	M_no2_e	0.01	0.04	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.16.s	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.16.s	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.47.s	M_acald_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.47.s	M_anhgm_e	0.01	0.02	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.47.s	M_etoh_e	0.01	0.15	1	0.0015
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.47.s	M_for_e	0.01	0.01	1	0.0001
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.47.s	M_no2_e	0.01	0.04	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.25.p	M_acald_e	0.02	0.01	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.25.p	M_anhgm_e	0.02	0.02	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.25.p	M_etoh_e	0.02	0.15	1	0.003
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.25.p	M_no2_e	0.02	0.04	1	0.0008
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.25.p	M_thym_e	0.02	0.01	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.20.p	M_acald_e	0.02	0.01	1	0.0002
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.20.p	M_anhgm_e	0.02	0.02	1	0.0004
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.20.p	M_glyc3p_e	0.02	0.83	1	0.0166
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.9.p	M_acald_e	0.35	0.01	1	0.0034999999999999996
all	M11	wgs_S2772Nr3_bin.17.p	wgs_S2772Nr3_bin.9.p	M_anhgm_e	0.35	0.02	1	0.006999999999999999
